352,-0.169851,-0.148623
353,-0.148623,-0.120320
354,-0.120320,-0.099092
355,-0.099092,-0.070788
356,-0.070788,-0.049561
357,-0.049561,-0.021257
358,-0.021257,-0.000029
359,-0.000029,0.021199
360,0.021199,0.021199
361,0.021199,0.049502
362,0.049502,0.070730
363,0.070730,0.099034
364,0.099034,0.120262
365,0.120262,0.148565
366,0.148565,0.169793
367,0.169793,0.191021
368,0.191021,0.219325
369,0.219325,0.240552
370,0.240552,0.268856
371,0.268856,0.290084
372,0.290084,0.311312
373,0.311312,0.339615
374,0.339615,0.360843
375,0.360843,0.382071
376,0.382071,0.410375
377,0.410375,0.431602
378,0.431602,0.452830
379,0.452830,0.481134
380,0.481134,0.502362
381,0.502362,0.523590
382,0.523590,0.544817
383,0.544817,0.566045
384,0.566045,0.587273
385,0.587273,0.615577
386,0.615577,0.636804
387,0.636804,0.658032
388,0.658032,0.679260
389,0.679260,0.700488
390,0.700488,0.721715
391,0.721715,0.742943
392,0.742943,0.764171
393,0.764171,0.778323
394,0.778323,0.799551
395,0.799551,0.820778
396,0.820778,0.842006
397,0.842006,0.863234
398,0.863234,0.877386
399,0.877386,0.898614
400,0.898614,0.919841
401,0.919841,0.933993
402,0.933993,0.955221
403,0.955221,0.969373
404,0.969373,0.990601
405,0.990601,1.004753
406,1.004753,1.025980
407,1.025980,1.040132
408,1.040132,1.054284
409,1.054284,1.075512
410,1.075512,1.089664
411,1.089664,1.103816
412,1.103816,1.117967
413,1.117967,1.132119
414,1.132119,1.146271
415,1.146271,1.160423
416,1.160423,1.174575
417,1.174575,1.188727
418,1.188727,1.202878
419,1.202878,1.217030
420,1.217030,1.224106
421,1.224106,1.238258
422,1.238258,1.252410
423,1.252410,1.259486
424,1.259486,1.273638
425,1.273638,1.280714
426,1.280714,1.294866
427,1.294866,1.301941
428,1.301941,1.316093
429,1.316093,1.323169
430,1.323169,1.330245
431,1.330245,1.337321
432,1.337321,1.344397
433,1.344397,1.351473
434,1.351473,1.358549
435,1.358549,1.365625
436,1.365625,1.372701
437,1.372701,1.379777
438,1.379777,1.386853
439,1.386853,1.386853
440,1.386853,1.393928
441,1.393928,1.393928
442,1.393928,1.401004
443,1.401004,1.401004
444,1.401004,1.408080
445,1.408080,1.408080
446,1.408080,1.408080
447,1.408080,1.415156
448,1.415156,1.415156
449,1.415156,1.415156
450,1.415156,1.415156
451,1.415156,1.415156
452,1.415156,1.415156
453,1.415156,1.415156
454,1.415156,1.415156
455,1.415156,1.408080
456,1.408080,1.408080
457,1.408080,1.408080
458,1.408080,1.401004
459,1.401004,1.401004
460,1.401004,1.393928
461,1.393928,1.393928
462,1.393928,1.386853
463,1.386853,1.379777
464,1.379777,1.372701
465,1.372701,1.372701
466,1.372701,1.365625
467,1.365625,1.358549
468,1.358549,1.351473
469,1.351473,1.344397
470,1.344397,1.337321
471,1.337321,1.323169
472,1.323169,1.316093
473,1.316093,1.309017
474,1.309017,1.301941
475,1.301941,1.287790
476,1.287790,1.280714
477,1.280714,1.266562
478,1.266562,1.259486
479,1.259486,1.245334
480,1.245334,1.231182
481,1.231182,1.224106
482,1.224106,1.209954
483,1.209954,1.195803
484,1.195803,1.181651
485,1.181651,1.167499
486,1.167499,1.153347
487,1.153347,1.139195
488,1.139195,1.125043
489,1.125043,1.110891
490,1.110891,1.096740
491,1.096740,1.082588
492,1.082588,1.068436
493,1.068436,1.047208
494,1.047208,1.033056
495,1.033056,1.018904
496,1.018904,0.997677
497,0.997677,0.983525
498,0.983525,0.962297
499,0.962297,0.948145
500,0.948145,0.926917
501,0.926917,0.905690
502,0.905690,0.891538
503,0.891538,0.870310
504,0.870310,0.849082
505,0.849082,0.834930
506,0.834930,0.813703
507,0.813703,0.792475
508,0.792475,0.771247
509,0.771247,0.750019
510,0.750019,0.728791
511,0.728791,0.707564
512,0.707564,0.686336
513,0.686336,0.665108
514,0.665108,0.643880
515,0.643880,0.622652
516,0.622652,0.601425
517,0.601425,0.580197
518,0.580197,0.558969
519,0.558969,0.537741
520,0.537741,0.509438
521,0.509438,0.488210
522,0.488210,0.466982
523,0.466982,0.445754
524,0.445754,0.417451
525,0.417451,0.396223
526,0.396223,0.374995
527,0.374995,0.346691
528,0.346691,0.325464
529,0.325464,0.304236
530,0.304236,0.275932
531,0.275932,0.254704
532,0.254704,0.233477
533,0.233477,0.205173
534,0.205173,0.183945
535,0.183945,0.155641
536,0.155641,0.134414
537,0.134414,0.106110
538,0.106110,0.084882
539,0.084882,0.063654
540,0.063654,0.035351
541,0.035351,0.014123
542,0.014123,-0.014181
543,-0.014181,-0.035409
544,-0.035409,-0.063712
545,-0.063712,-0.084940
546,-0.084940,-0.106168
547,-0.106168,-0.134472
548,-0.134472,-0.155699
549,-0.155699,-0.184003
550,-0.184003,-0.205231
551,-0.205231,-0.233535
552,-0.233535,-0.254762
553,-0.254762,-0.275990
554,-0.275990,-0.304294
555,-0.304294,-0.325522
556,-0.325522,-0.346749
557,-0.346749,-0.375053
558,-0.375053,-0.396281
559,-0.396281,-0.417509
560,-0.417509,-0.445812
561,-0.445812,-0.467040
562,-0.467040,-0.488268
563,-0.488268,-0.509496
564,-0.509496,-0.537799
565,-0.537799,-0.559027
566,-0.559027,-0.580255
567,-0.580255,-0.601483
568,-0.601483,-0.622711
569,-0.622711,-0.643938
570,-0.643938,-0.665166
571,-0.665166,-0.686394
572,-0.686394,-0.707622
573,-0.707622,-0.728849
574,-0.728849,-0.750077
575,-0.750077,-0.771305
576,-0.771305,-0.792533
577,-0.792533,-0.813761
578,-0.813761,-0.834988
579,-0.834988,-0.849140
580,-0.849140,-0.870368
581,-0.870368,-0.891596
582,-0.891596,-0.905748
583,-0.905748,-0.926975
584,-0.926975,-0.948203
585,-0.948203,-0.962355
586,-0.962355,-0.983583
587,-0.983583,-0.997735
588,-0.997735,-1.018962
589,-1.018962,-1.033114
590,-1.033114,-1.047266
591,-1.047266,-1.068494
592,-1.068494,-1.082646
593,-1.082646,-1.096798
594,-1.096798,-1.110950
595,-1.110950,-1.125101
596,-1.125101,-1.139253
597,-1.139253,-1.153405
598,-1.153405,-1.167557
599,-1.167557,-1.181709
600,-1.181709,-1.195861
601,-1.195861,-1.210012
602,-1.210012,-1.224164
603,-1.224164,-1.231240
604,-1.231240,-1.245392
605,-1.245392,-1.259544
606,-1.259544,-1.266620
607,-1.266620,-1.280772
608,-1.280772,-1.287848
609,-1.287848,-1.302000
610,-1.302000,-1.309075
611,-1.309075,-1.316151
612,-1.316151,-1.323227
613,-1.323227,-1.337379
614,-1.337379,-1.344455
615,-1.344455,-1.351531
616,-1.351531,-1.358607
617,-1.358607,-1.365683
618,-1.365683,-1.372759
619,-1.372759,-1.372759
620,-1.372759,-1.379835
621,-1.379835,-1.386911
622,-1.386911,-1.393987
623,-1.393987,-1.393987
624,-1.393987,-1.401062
625,-1.401062,-1.401062
626,-1.401062,-1.408138
627,-1.408138,-1.408138
628,-1.408138,-1.408138
629,-1.408138,-1.415214
630,-1.415214,-1.415214
631,-1.415214,-1.415214
632,-1.415214,-1.415214
633,-1.415214,-1.415214
634,-1.415214,-1.415214
635,-1.415214,-1.415214
636,-1.415214,-1.415214
637,-1.415214,-1.408138
638,-1.408138,-1.408138
639,-1.408138,-1.408138
640,-1.408138,-1.401062
641,-1.401062,-1.401062
642,-1.401062,-1.393987
643,-1.393987,-1.393987
644,-1.393987,-1.386911
645,-1.386911,-1.386911
646,-1.386911,-1.379835
647,-1.379835,-1.372759
648,-1.372759,-1.365683
649,-1.365683,-1.358607
650,-1.358607,-1.351531
651,-1.351531,-1.344455
652,-1.344455,-1.337379
653,-1.337379,-1.330303
654,-1.330303,-1.323227
655,-1.323227,-1.316151
656,-1.316151,-1.302000
657,-1.302000,-1.294924
658,-1.294924,-1.280772
659,-1.280772,-1.273696
660,-1.273696,-1.259544
661,-1.259544,-1.252468
662,-1.252468,-1.238316
663,-1.238316,-1.224164
664,-1.224164,-1.217088
665,-1.217088,-1.202937
666,-1.202937,-1.188785
667,-1.188785,-1.174633
668,-1.174633,-1.160481
669,-1.160481,-1.146329
670,-1.146329,-1.132177
671,-1.132177,-1.118025
672,-1.118025,-1.103874
673,-1.103874,-1.089722
674,-1.089722,-1.075570
675,-1.075570,-1.054342
676,-1.054342,-1.040190
677,-1.040190,-1.026038
678,-1.026038,-1.004811
679,-1.004811,-0.990659
680,-0.990659,-0.969431
681,-0.969431,-0.955279
682,-0.955279,-0.934051
683,-0.934051,-0.919899
684,-0.919899,-0.898672
685,-0.898672,-0.877444
686,-0.877444,-0.863292
687,-0.863292,-0.842064
688,-0.842064,-0.820837
689,-0.820837,-0.799609
690,-0.799609,-0.778381
691,-0.778381,-0.764229
692,-0.764229,-0.743001
693,-0.743001,-0.721774
694,-0.721774,-0.700546
695,-0.700546,-0.679318
696,-0.679318,-0.658090
697,-0.658090,-0.636862
698,-0.636862,-0.615635
699,-0.615635,-0.587331
700,-0.587331,-0.566103
701,-0.566103,-0.544875
702,-0.544875,-0.523648
703,-0.523648,-0.502420
704,-0.502420,-0.481192
705,-0.481192,-0.452888
706,-0.452888,-0.431661
707,-0.431661,-0.410433
708,-0.410433,-0.382129
709,-0.382129,-0.360901
710,-0.360901,-0.339674
711,-0.339674,-0.311370
712,-0.311370,-0.290142
713,-0.290142,-0.268914
714,-0.268914,-0.240611
715,-0.240611,-0.219383
716,-0.219383,-0.191079
717,-0.191079,-0.169851
718,-0.169851,-0.148623
719,-0.148623,-0.120320
720,-0.120320,-0.099092
721,-0.099092,-0.070788
722,-0.070788,-0.049561
723,-0.049561,-0.021257
724,-0.021257,-0.000029
