Date,Water Temperature (°C),pH Level,Dissolved Oxygen (mg/L),Ammonia Level (mg/L),Nitrate Level (mg/L),Fish Density (fish/m³),Feed Rate (kg/day),Yield (kg)
2020-02-07,13.823660781946325,6.762970712197429,11.986153060111208,4.948464338932611,14.512561009545339,7.79992953257224,1.9464631304977265,109.71021196614963
2020-02-08,25.899018656493542,7.307094444328275,8.396763385456687,0.6696374658282744,22.77400861963209,7.070534008896138,1.6363480791302862,109.50947353143783
2020-02-09,29.33345333410586,6.922360228628962,8.799051886182262,3.8026699400484754,16.85208442440725,5.1938360383433615,1.1769197032289511,109.74073635937484
2020-02-10,24.54185458448472,8.85423707875415,14.581135288993192,4.679063792413633,27.39731520353047,6.448601203754716,0.5500353479366821,111.43098766040404
2020-02-11,29.857175503692595,7.30001221440337,5.63804744097935,2.558974971377093,38.67586261356471,1.8474742796754684,0.12730339126082307,110.76170925217622
2020-02-12,23.021022339558932,7.334883808223474,12.737317369377926,0.012608808514100178,33.72306417221868,8.955302877651363,0.13963679801107712,111.16341245462307
2020-02-13,14.3492068720779,8.599645008498964,8.096333237083932,1.8752947205655313,14.722844637705856,5.893995779558969,1.2627636407074305,109.58713141934392
2020-02-14,14.076389874330227,8.11938940321501,5.390546184125561,0.5578449619241355,26.437050576988963,1.3612154539144843,0.14148056506960394,111.69398600406707
2020-02-15,16.491285685109528,8.275429018507504,12.42570110742456,2.0809383046684786,42.00630799561254,9.279119130939078,1.987897269658208,112.02500673449171
2020-02-16,10.142600404420122,8.0900045099724,8.309118856783746,3.9501338082114232,3.4103117371362734,5.403717764531818,0.4484292836381024,111.31822760012899
2020-02-17,23.633969401656692,8.865490709871413,12.221475187427966,2.193557744419002,3.9148633493452376,8.817302274049016,1.4503439875516269,114.02147005921982
2020-02-18,15.37335569255655,7.017502078895113,12.076543831181201,2.1596256067296125,27.808503402487673,8.711991587848212,0.39461347068358554,109.86494296545578
2020-02-19,26.303664645855058,8.972598104389489,10.34786875433115,2.7839473845942333,31.95575641949016,8.341764287114033,1.1261775000856575,113.15408801273611
2020-02-20,17.183453011186003,8.577390443891282,12.773731292105488,2.908452923738401,10.570650788795206,1.5526271736582047,0.25316144808581337,113.29586288974048
2020-02-21,19.599129869266253,7.972431472190856,10.810383241712435,4.281481543994857,37.2610063345759,3.22359980881788,1.5568790066131621,113.3357312008388
2020-02-22,29.313778331207384,8.155929060990623,7.866368528482607,1.5417771961447575,32.31316885203637,8.879930852188878,1.2113500799771764,113.17917121634638
2020-02-23,14.843442460945543,8.122064691251534,12.34115301064419,4.10835632184008,46.164463411814324,9.090919504468845,0.26371671746268854,113.76013589019281
2020-02-24,24.42508194859479,6.645990560147885,10.891398158777235,2.8296687434602363,8.447710092926835,5.122619761319255,1.7123137594800104,114.28178636130266
2020-02-25,25.102355786108344,7.045041246329847,5.127272816899206,1.5026477485857348,37.568713267900534,4.9603732088878205,1.1393353680757339,112.88950300624163
2020-02-26,14.419963150472704,8.903677211311873,14.016441777703093,1.4756302200303857,4.182154529163351,2.5762657049753477,1.8510253890253041,114.11396115520424
2020-02-27,20.019936732243913,7.835911072148448,10.456436183243135,1.8056875855286225,28.264620475894876,9.715697098220362,1.841584409988414,113.82838942163478
2020-02-28,17.004038506259366,7.44588400815478,13.686272654795317,3.1134662130998776,27.594756974957292,2.9182462782313885,1.8489648000245065,113.11241565611927
2020-02-29,25.438124868001783,8.405096158472688,13.827368389822446,1.1540586567997457,19.41925223233703,2.71843105915689,0.24779188038088915,115.11534088988857
2020-03-01,22.449666380580748,7.811297356639524,9.449666567350885,4.601667808361337,42.22855738342836,6.946560731342569,0.32981974733359454,114.02327915807399
2020-03-02,19.519661097210943,6.532906928579744,10.07659996451231,2.8745629208895016,0.21853223930061172,3.185598727004029,1.976641038460776,113.2767048725165
2020-03-03,25.587265300954364,8.340593991787795,9.15754387675602,4.600078884980034,26.00897009492604,9.448944499129508,1.0264415606575414,114.41980639074077
2020-03-04,14.703111400168341,8.330543900132152,9.494367753080455,0.23202179289577352,10.857677491759372,1.0981629578601533,0.5526067003753805,114.34177620134051
2020-03-05,25.07243761168718,6.912871780274936,13.951471589717277,1.7130568523073668,37.174930955821644,1.0517793609097117,1.5623625281474502,116.34829247378559
2020-03-06,27.307486241856488,8.891650221060534,12.88144013967911,0.11403830343811538,2.1533713153048586,5.543891212920396,0.6021419203037157,115.6495018370805
2020-03-07,27.57243193615145,7.059770328852785,6.265256763155779,1.361259075489849,41.57773440907888,5.392562139221248,1.4817098072354205,117.05252087371629
2020-03-08,25.673471860392077,7.644373418455498,11.103077815400958,4.310032361342941,41.904611335347575,2.4702761971081943,1.6908429779145462,115.1747236506203
2020-03-09,18.160283339965375,6.786839903152287,14.959066403863423,0.18304857921100426,41.64330062017515,5.4506760667325596,1.590100416861033,116.88388274906283
2020-03-10,29.63616045435654,8.00820579862647,10.955507012324858,2.1807354995787245,7.628426336633493,4.704949946529878,0.6206908355760772,119.01503975059988
2020-03-11,17.591872876448797,7.438627800143031,12.858716255931055,0.5878353523661389,31.520325928052245,9.01296572808132,0.8630752907505503,116.69440475535639
2020-03-12,22.772507982048513,7.382933655524264,12.69061473381171,2.0842032963018386,0.7183679591694803,1.0832852819526713,0.885176906143225,117.3602094417421
2020-03-13,13.221483561389373,8.567442193052369,8.503175258723285,4.194257921321887,42.39812956445999,9.78642824529657,1.0334185443984965,117.34948153849685
2020-03-14,29.608977972727853,6.523904282126195,8.718493027039589,3.115355167012596,36.14875967543102,6.6195348786625825,0.4180084179262584,115.3884898355257
2020-03-15,24.079718437293266,8.494866927231056,12.240764217904033,3.683781726657116,26.557686544962632,2.366591010807481,0.9596930957872505,117.54816556338652
2020-03-16,25.067550904927366,7.9286214143701965,9.999835316048351,1.745520577247905,36.52957165483085,1.4208401243004962,1.0704876819794114,117.41775415937258
2020-03-17,11.315534068222892,8.965246283700498,10.70570709130388,4.721988475050708,4.716204832588611,5.842950927033087,1.1102470935039996,116.99765199315024
2020-03-18,25.268356284413436,7.973608051510622,12.129057903648377,3.5463104688975005,26.432791608842816,3.114011493746381,1.6578108169704706,116.51660284431019
2020-03-19,25.494468584412026,6.638447835369895,12.775750270390503,2.1089940964226543,14.563824590822271,3.710489833011333,1.082935547111041,118.23498779205124
2020-03-20,23.435454527244595,6.6266133161093155,7.715165777330713,2.1323240011352746,48.63097316114865,3.2061894835106224,0.5384894527759828,116.70607967544595
2020-03-21,15.838192275806872,8.707882465929579,6.467937594369629,4.593420889716488,42.85589753119508,6.851550822152597,1.3599446026639557,119.94671030739799
2020-03-22,19.793800843217632,8.603035363777632,7.917946467237252,2.882023467176959,36.663784791698845,5.981760659045202,1.614896873764588,118.05890725100903
2020-03-23,12.208687426174329,7.364725188955058,10.075383250920755,3.5318960495152085,46.687381762486595,1.7017698116963036,0.7068061662326973,116.85018737615336
2020-03-24,19.43174132918305,8.045081210452842,8.421413172970391,2.085176122565854,17.342165228273686,5.738738798576579,1.32608126513345,117.6853286725452
2020-03-25,14.876477052008097,7.723978392639001,10.683627588475938,1.1184638238235705,45.04399494940906,8.1207078900697,0.379182192297424,118.0440877558895
2020-03-26,16.981939729881642,8.917910137840131,5.534657241256284,3.617796459972093,16.261911605335516,1.7307513173829188,0.7496599786983217,120.85455572286335
2020-03-27,13.252008168073973,8.874902252192229,10.097504116137673,3.0391188607069393,36.63983598455765,9.00765078607378,1.827525466144305,117.67460101466229
2020-03-28,14.60108735493794,8.959597521351936,8.67984906937708,2.506714402123897,36.82084558882245,6.204759845029562,1.8314855100088845,118.55703246783017
2020-03-29,11.531372836402324,8.66612195158566,10.346667548928824,3.120104699972319,0.9174938227046736,9.55562022343285,1.193116699611821,118.24652584169061
2020-03-30,28.398027328738426,8.773878976937754,9.225333548849768,1.0414279303211682,18.052984913909757,2.3332709595013807,1.4344677756437028,119.39175859797851
2020-03-31,20.608213759508068,7.043196946917841,7.842258506375424,3.9696935326597815,0.9716336204248943,9.942084994179837,1.7226292888912886,118.47580160609387
2020-04-01,17.934839425254793,8.577516972474436,14.041079054576358,4.740814025101529,49.85460088051243,6.798455793727092,1.9212510520939907,117.9608507312222
2020-04-02,20.700584255375677,8.272142783010686,6.847649884213569,4.455515720838513,6.1098380914619,6.107447795329565,1.030784236550562,119.00387200675118
2020-04-03,22.565864569631053,8.906966272070175,11.813655755805597,1.6071787265350856,27.140544782405467,5.637516617008768,1.1669938995894653,118.99606896354133
2020-04-04,28.437575867386983,7.928154571106548,14.24644712582414,2.0300288664103796,39.52781193813186,1.2128893578848148,0.8897189766308774,118.79655277822633
2020-04-05,13.573859045726266,6.712917916776391,10.386699596854331,4.042011498987806,10.063180113044623,9.456752723946202,0.23676568040721463,118.9403612497568
2020-04-06,15.911049972704351,7.993497227967882,13.764084885794821,2.975585654123019,24.252633404773633,6.795950255687785,0.903326597652755,120.75128481542271
2020-04-07,29.515786726882293,8.21645232005322,6.248514784332844,2.739572218383246,30.37143804605754,1.824638360493621,1.6021919448278465,119.33131289673948
2020-04-08,17.423859732970488,7.0508025717810705,9.937887702564081,4.633209837667226,8.010237719777269,1.1885695326507242,1.6292824461839044,118.5984408301957
2020-04-09,10.451233015146553,7.485283458781821,9.570252804809394,2.6801248048852537,38.92777299557692,1.457052753130762,1.7955165177272694,119.34902467613469
2020-04-10,12.952869852743177,7.9962585351292,5.081188070369949,2.5746933979365494,14.966822859468266,6.4845618708901664,0.19778673983434125,119.9411115617888
2020-04-11,10.52677403497104,7.435264343291264,9.432573413593346,0.21009295633179825,10.551153816942016,6.526138734051267,1.1015937202032045,118.62321186308695
2020-04-12,29.79846284841457,7.43736929309666,8.690297563825979,0.34708479295068817,27.914437321870842,5.49700562603297,0.3041065270804449,121.65524347980622
2020-04-13,15.577416979824461,6.832716597931993,11.697987277746154,0.037101539403250894,20.515681382146894,3.7608923858765637,0.48141014801491233,120.96371639396116
2020-04-14,28.47085513872452,8.851866807694165,14.383297785765185,4.566221128918168,46.01429723182089,5.785684584531772,1.8104113545231524,121.59027824994247
2020-04-15,29.917725515194316,8.376235961237741,5.857910882620365,2.041933300088503,44.0031349099077,5.646716387886321,1.0439033910164222,120.6133100917783
2020-04-16,21.996824422862282,6.503108597165255,8.27476386714623,2.3428068806670628,24.167533169444162,1.1747400388890905,1.541235349703566,118.18568038011054
2020-04-17,10.663926301311236,8.414033210055413,9.440647373942518,4.22693473796231,17.96318873627988,3.5422230729474826,0.22232980126449356,121.87003920228001
2020-04-18,11.63183260773854,8.349487481644648,9.551853780343833,3.04623155187889,16.27589908156326,1.4786680732043453,0.8919703574572188,119.52360981016308
2020-04-19,19.631781102157554,6.524327400388808,12.748097208422537,3.0475079819529056,13.378181154075369,9.1013927630289,1.3810565332622418,119.65462322230236
2020-04-20,18.12344025822972,7.424010744034412,9.433956658334408,1.4826721467740622,27.22739268562386,7.527008465066219,0.35347231442860527,120.63994094407715
2020-04-21,22.123546115635353,8.016869225813826,5.271613014536534,4.169541869622596,40.248930236727176,9.96503653173621,0.719053970300798,121.90584128057435
2020-04-22,18.776956194227278,7.63187662964509,12.101040945928313,0.8291498801974689,15.53783041017789,3.7195413697475908,0.22264082954537817,121.62210059690672
2020-04-23,28.681536985429688,8.444965296801268,13.848296951456717,0.2657479608647395,9.504704484404074,8.906372629812193,1.3375458876520698,121.51352043055581
2020-04-24,20.69479430827022,7.563645831586085,10.139047125496727,0.9580167875926615,23.77419030916434,6.427488411392336,1.9446933922104253,120.33108016905639
2020-04-25,23.874521229248842,6.884657423634593,10.811085216985052,1.3386860938728233,3.4517208398833263,5.078128662132444,1.6713864331713764,120.34822873450183
2020-04-26,27.92970545284993,8.941039060684572,6.629364389690461,1.4115552892710337,35.06395030648534,3.0031580015977157,1.9517839219343747,121.05198996892223
2020-04-27,12.937437516664147,7.105099981940117,7.20645944678957,3.352567993093838,25.91791331509668,7.645529487575286,1.7066491106869532,120.60348718196332
2020-04-28,14.594693082370572,8.29423077635333,7.351702391246118,1.0891229366432176,24.818740398642706,9.137266740138699,1.7248720317742594,121.64771081467845
2020-04-29,12.146373209480302,6.85789077916018,9.307419748812952,3.3832915224749227,15.022268977501124,3.1177755826783367,1.196636671205551,121.61069089079017
2020-04-30,12.792767984598246,7.322531534459832,14.281452208956422,0.4556608661689987,45.23367187658683,2.578513014762513,1.0846793916850987,121.39146336090806
2020-05-01,20.251679338684664,7.605069021076059,10.21784766714886,0.7360123054895451,4.524314592477635,7.265997235043803,0.8718831062128723,118.29110190532383
2020-05-02,16.42358517934928,6.9805800113176595,6.920976452013527,2.5441072424549747,43.49120044435157,9.792758464529673,1.654380300587172,120.95940964417638
2020-05-03,18.463456790535098,7.624898940921524,7.660877358689496,4.609479012883213,18.835260120796132,7.749595909936702,0.44592846332824676,120.73436781676557
2020-05-04,29.649796635881238,6.892907057479375,8.840150297271842,4.29783794405557,44.031175798751114,3.56122665142884,0.2068273400659671,121.02051617529018
2020-05-05,13.134086955918962,7.897516347464725,11.232589756927993,4.843767212214016,36.43807291661918,4.77959881733007,1.9009982631008826,120.10493015563996
2020-05-06,20.816241415961514,8.159283131300485,9.400331530040054,3.2523953263908547,5.208536333101915,4.458858719125345,0.10717855188660641,119.53875607683986
2020-05-07,11.977423101073018,6.656085710070027,8.92444844176925,3.37907433208046,41.57681432546768,8.668855162423409,1.9559757115641185,121.3285189944342
2020-05-08,16.36992626527757,8.67783030270542,10.647286003989947,3.1251149946574603,34.10884168497525,7.942337009850014,1.4848214027601552,120.50849814547739
2020-05-09,20.550518473491973,6.962852212605089,7.4183499495446545,3.1140946142909867,1.6150956457674226,6.300778912853682,0.7241479474258724,121.43652163153376
2020-05-10,28.932634919306754,7.06340606330081,5.789032725845821,0.7356017253379232,6.685134105483498,3.474631993572129,1.4258577018639895,120.18558417310238
2020-05-11,17.82456442566966,8.153374600207657,5.244143148222221,2.7186947808196433,31.781402791784757,9.441896749498506,1.653962798651742,122.26475105416309
2020-05-12,11.298133924293396,7.671877651086035,7.512591634671271,1.9303396672586288,33.13002514401425,6.879837022922319,0.5661879063742282,121.8399509704762
2020-05-13,17.763228959206337,7.748488997927664,5.9159203414446875,2.2126860788864673,37.33257164187975,9.734289817976041,1.5647017982312057,121.12349538386597
2020-05-14,12.914823517479554,6.820387461407831,8.363406385207668,2.618002865296187,36.012270038749094,6.221053297378277,1.6283022875156563,120.59893169510002
2020-05-15,14.599792265828906,8.51433955469102,12.729335403597556,0.641980859011258,32.97599773349775,8.390734825272526,0.5737737972381562,121.64798441866307
2020-05-16,22.361812463299806,8.042635615260526,12.162943304868383,1.7974386692605993,38.31194508732113,8.317948414550742,0.17966007331816872,121.16931695199702
2020-05-17,11.348477324073635,6.8384551082736404,11.109276227880288,0.3172478043830179,28.754285294618644,4.035958991502328,0.4878323406603855,120.99442028900238
2020-05-18,19.294475125000748,7.43499841756399,13.525002438794788,4.898340652111996,13.039569276222746,9.676186506615053,0.4812281768898494,121.77567767842939
2020-05-19,22.18923172021529,8.526024831837574,7.820676245442767,0.5926401441006307,45.61883068653591,1.197473208378076,0.22395686293341804,122.1342702491768
2020-05-20,18.43716784734994,7.920887614966552,13.850537530299658,1.2926236927247725,0.9107015465988966,7.9183981789067275,1.4794140308448722,119.4282274576498
2020-05-21,10.382527012474608,6.771621947832326,8.992391696691792,4.456464633516986,18.32808599357451,9.690013771876394,0.8219523564709755,119.60117946474105
2020-05-22,29.710387138057307,7.431942614473217,9.008933182666265,2.413550231195709,36.44351465485817,4.050173829553506,1.7803337181623309,119.84028640688685
2020-05-23,17.342315346810707,7.106735996139337,9.053516136255215,0.6781860076031515,21.357802057483717,6.832995290118748,0.5791251007638534,119.08520354831478
2020-05-24,25.57154373866534,7.793663884134316,5.980943662409814,1.9211526901967446,1.2417203740007154,6.060009248597895,0.9611411136898619,120.49009747406413
2020-05-25,16.512929843749063,8.608402822179974,14.754904983310556,0.5793399709569291,3.299045155810659,7.853565787088713,1.3141331149608495,121.11635708749372
2020-05-26,19.500335139868376,7.59066783701105,6.385067778251592,1.0010799854225088,32.43186845691443,8.795601294805472,1.7671834043763783,120.45643422797238
2020-05-27,17.76927285221993,7.5833550759208075,8.408857244691845,0.26014923474922513,48.243229970264984,6.427401123695931,1.0967800930768121,119.90360103743035
2020-05-28,16.850784590192156,8.763377255817591,8.193003203267573,2.1911374727454995,27.59318179172495,8.343141277433112,0.8096967928435274,121.52235038123092
2020-05-29,10.437027544155574,7.940463531268181,5.746794328167097,4.033180608626299,25.33789090118845,3.8105701830032968,1.747328649096817,120.49296078861326
2020-05-30,17.20041875709007,7.915477718493517,6.522601301118767,2.9298458934994773,15.916260652813364,3.057283528343352,0.6894682069064599,120.65028344898566
2020-05-31,27.7897998079906,7.154774729688473,5.448583361853858,3.031726527423059,12.834533693303158,4.876009205795562,0.2509050293018953,121.41485871505829
2020-06-01,23.807866771873673,8.019306869592816,7.924044935605135,1.0029201504162017,1.0492490878142358,7.09962939622705,0.9455800042694559,120.08917619560663
2020-06-02,12.908457181908798,7.93977616854349,13.666569240289064,1.7194692162618326,13.647743382023558,2.6852225404485126,1.5916772823461847,122.22294114371157
2020-06-03,21.823100092454784,7.49212867585466,8.394422057373845,4.22621051920416,22.455522043262622,7.1231697293670235,0.15848358033169385,119.66378007286687
2020-06-04,27.84461719897743,8.976738914747951,6.236918320673793,0.4392809216325727,9.897489152447509,4.546842837148606,1.213176265480225,122.05701513959748
2020-06-05,24.00068081929711,8.704727412370216,11.45693868383918,4.2896532683426685,4.367399424071461,8.160177465033687,1.2294816922017486,119.03045266159252
2020-06-06,12.973687847133935,8.37396572519204,14.966009120549105,2.418450131323928,35.88639336273013,1.3315223539297296,1.864229350512025,120.46748830257599
2020-06-07,27.356649934689933,7.843363971032501,7.323237895319275,4.185737156625587,44.73101345340336,7.011843740464551,0.6442831525755414,119.25102741934997
2020-06-08,16.030880265777306,7.655149504736576,7.795710053705695,1.5900320969720017,46.83860348435428,6.848401029849709,0.6297895651003227,120.95546888354576
2020-06-09,19.081522886246837,6.962243488057998,14.718470542807886,1.6942147579151041,30.899936424849468,9.46841928512783,0.9369189375453885,119.29884704418122
2020-06-10,20.522855193782927,7.264343685036559,6.787762875504871,3.7580243416157137,2.6387291299640903,7.4203079820766344,0.7781383127958788,120.00800849794176
2020-06-11,27.010132087563903,8.434901999558026,10.11214067459164,3.924980866961101,37.04313149808867,8.16671706780953,1.499057139109721,119.00558113066577
2020-06-12,28.63214990295322,7.6343723848438785,7.396521330160949,1.1482233899507337,5.504765263094319,9.141319142678515,1.3193289465499443,120.53130999591193
2020-06-13,28.59305755581112,8.705673791423752,14.323518979012439,4.8643566241095275,33.487405884391194,7.075467264627891,1.541949972021906,118.87531914871914
2020-06-14,10.159083625570812,6.869777840863822,14.81521014576294,0.4224505212241447,38.96829178739379,3.6113827146397712,1.6580794032775095,121.15054303747758
2020-06-15,28.437769711709144,7.770867740034092,13.146978461200154,0.34251481551065444,36.29323554132364,8.827964196251699,1.8536641521948807,118.40630964503076
2020-06-16,11.087739320031446,8.117414210053273,8.147838158128106,2.977521076430514,47.59419028805653,7.728203075283775,0.9187797903908305,117.99102700895193
2020-06-17,15.315473136348707,7.792121140769815,9.034874752805049,3.613703838858107,36.90731422336949,4.819938436008041,1.9709250399959442,120.22177388288844
2020-06-18,20.29975709455666,8.723067228962467,7.423056836664213,4.804430646124869,34.660488899090424,7.394762553849659,0.5097555454669401,118.6114130620426
2020-06-19,19.59851378008788,8.973908204572849,13.907579670089914,2.024728903994308,13.08715860915512,8.809199894630279,1.4572938076999242,119.12797184094842
2020-06-20,22.09419587774784,6.789586645853424,14.14558277688158,0.12645704494816556,46.23843432179508,9.780869182521444,1.1146177028836597,118.74448774410004
2020-06-21,19.588924574740116,6.824887260192303,9.188706622460472,3.0144816972320347,8.977193539708345,9.571163535631499,1.6521111299012785,117.68505759010293
2020-06-22,28.687513592808415,6.825810283900303,11.565330699030019,1.4484801029938592,45.24483057365632,3.9279504408772734,1.0058639891522094,118.85107646524682
2020-06-23,14.81097696429174,8.202942740176319,6.655531797746939,2.164735605977011,15.633127167295518,4.795243423463636,1.5894834071886195,120.12290786417105
2020-06-24,15.480493880769718,7.431690238739595,9.34935900363409,2.4423474112496764,6.508179693883437,1.9858294447963414,1.8673205578305883,119.79061877783138
2020-06-25,28.414758713861122,8.333286653164766,11.314991066734976,0.32256305369016913,41.33415136355853,3.227898583162414,1.491359105666166,118.94838283384287
2020-06-26,11.534790274905124,7.513678682217447,8.854031185180196,2.429908922820514,0.12477268004145725,8.941790876382552,1.5745791438148162,119.7576357912071
2020-06-27,22.1912164380962,8.06901680333016,8.5759952568646,2.131598334021574,41.604415884041536,4.247649336514231,0.22763331940512663,117.51434620764046
2020-06-28,23.634719041312216,8.424645014197234,5.009989922669426,3.562721326432966,13.115592102298795,6.584973927353929,0.4894195582413332,118.17667844475292
2020-06-29,20.11083446859479,7.870539776637301,13.042934637771141,3.2283295560617233,44.236063637781065,6.993690564763299,1.951177106956828,118.82602727077551
2020-06-30,23.884637576462744,7.848758976125016,13.893376120214482,0.9260785907528052,34.57395911207895,8.036463476289807,1.4170553071960494,118.2277695754542
2020-07-01,13.45509292023934,6.720585813214086,14.69463529545832,1.030694591051985,33.309166642529505,2.645200272210679,1.1667531328909089,118.03924663841033
2020-07-02,27.052644655430797,7.526954357273587,12.192713850692154,1.2550308938718664,18.26597815824217,3.7433182115299193,0.7972551094532551,117.01328629879202
2020-07-03,12.800513789397712,7.864442883062344,10.487923123698845,0.8947522014858866,2.9701486945385493,5.035027073123625,0.18433910229314404,116.06047420908597
2020-07-04,18.016248886314994,7.654952064166025,7.6928451980870936,3.2860659983423357,41.50365491027886,4.283569551144462,0.8013582251318564,118.88764409490435
2020-07-05,11.505152026164115,8.751955000471064,14.992994759634984,4.972150896001352,8.5451897588264,9.846147095737209,1.0479344592501942,118.2410887995943
2020-07-06,20.904221576348004,8.766326580298724,10.897528545321055,3.260541702579683,18.612932094737612,8.514467228923412,0.5017730678350848,118.82813358587546
2020-07-07,23.394916148512785,8.554793451471905,11.811540723304462,3.033407730956456,30.01773427545409,5.3171807915843745,0.4289599034202818,117.41739655966963
