Water Temperature (°C),pH Level,Dissolved Oxygen (mg/L),Ammonia Level (mg/L),Nitrate Level (mg/L),Fish Density (fish/m³),Feed Rate (kg/day),Yield (kg)
13.123051947323807,7.855593013729621,9.763357333010987,2.0959143795106066,32.139753525315456,3.32470386214833,0.9258884818012934,42.00885442042082
24.31944457694795,7.975869226146932,9.975398521461022,0.841018278832591,30.04727422688595,8.803104462195403,0.4663952569902666,29.60083680663204
23.178478838203027,7.7709013672906995,7.046801090572839,4.39665107839237,34.80399307835196,7.023414625757514,0.4631006831131754,29.575145136501362
10.54191985006967,7.243871128297052,10.911303032585165,2.7852025663751756,18.125099226575657,5.032769385547689,1.5606519433702046,83.80352646190575
14.439443238658988,7.91255498214754,6.861358977533479,1.1569031818842401,41.199882593998915,5.391101757513717,0.6046164367839838,33.459735772022015
14.621495931761428,8.222213255125226,8.315646990671937,2.512136435831882,10.204383057788014,2.8383082114275675,1.5577434489025237,78.47705412040948
23.43785487197457,8.683307289652019,13.550302016199351,3.657431798515579,23.452037375907697,6.641223670583596,0.4911858904565388,36.38522053773307
10.394210755087283,8.09072838494812,7.070758092108552,4.7905900445971685,40.046936077071514,4.228682594885997,0.7112041005324878,33.11522038417151
12.082171639691477,8.402803842607895,5.711582851734328,1.1022300212270948,9.007932386630962,9.960806590069144,0.9844252476354288,50.144738102188946
25.998321707463788,6.900179087386433,5.690075926128163,4.430908860646726,5.493155687039147,5.32165163735699,1.8920721144175563,87.54920911144687
13.570893241086672,7.653893686049475,14.407845205031078,4.671520570837451,44.18419838439949,5.372970455706518,1.8702897070322668,93.09364731409437
23.054922157037495,6.523329049567733,10.069204379618347,4.5821027226603315,17.146483137959795,6.092666086696047,0.4930565633023468,28.56555910574591
14.76365562093453,7.1166971613040575,9.094120718170183,3.177071784309549,34.1935062454516,9.250804028068721,0.7806161783618383,35.76632855681899
11.988827855186903,8.316154287782512,13.108785810079183,3.1491032721735386,1.267430213196924,8.207362898737752,0.38385883806216736,20.56915465302336
14.863443819989081,8.97952487837341,13.35825927910516,2.016053165919114,34.50234442047248,5.060170628180573,1.0689716506956446,54.72929473018661
24.44533863711318,6.74794524896804,8.321910331156046,3.7619894115189396,15.805065577348525,7.468293393755164,0.9751068463198664,49.30918515432559
27.113929362125717,7.503735789653221,11.936180574737953,2.6564700917546595,2.787042679372087,6.276119489026855,1.8114443086563916,83.3415798850839
26.604397291339833,8.5001774217479,12.711228158518866,3.3871903561414722,30.49063807740585,5.43130343831124,1.8670102178030379,95.990787978394
17.943670592369095,7.010089086572247,11.546506868659545,2.1422895192439775,12.040190803658662,2.7308419550591547,0.8287780429138549,49.6935721706877
23.361702731412922,7.887712373255716,6.515950748000994,3.657482320215695,19.340362102594,5.1754263710940185,1.03430209173608,49.55482813756389
14.09968590831642,8.332678240074188,13.75883083517057,4.122357588022745,4.029040614325679,3.2123672832031716,1.8028488733776529,89.14203227344278
15.862954605220265,8.039963625650447,10.390945527360087,0.7321812830140806,7.358162554747266,9.233579348664891,1.6327448347156168,83.23020112333118
27.926716370422394,6.97006183653854,7.824724263700037,4.16464857787114,14.898861774792188,4.018661321467123,0.10694699155483363,8.763220567329991
10.26003847021472,7.388461421714348,9.252281854376939,2.7014826589515364,4.487975028007857,9.570376130800351,0.7081131719488067,33.8485452037962
11.71017061708936,8.459479461213494,5.375710903989074,4.223329545451121,45.54131323431576,5.797497610852401,0.9013710596786392,36.51387955554431
14.157725102920546,7.885566285330041,6.278668012224175,2.156508531705073,0.3023521591989209,6.683899408085443,0.5364609389981403,34.6758383581435
10.530644077476394,6.513074033857282,12.655467505158608,1.895202426915175,24.19301094321557,5.88646400040395,0.47918607020228365,30.503845448219547
13.628708701795947,8.402476900070235,5.000116347553662,4.575303662586112,6.1623729066275725,2.1644255527003082,0.17179056253179137,1.5030228618259884
21.66083121939384,6.588278387350598,9.165658284822921,1.2558463377420064,15.383954473897427,4.382390971071469,1.3224024776325451,74.42875377601486
18.428491011849957,8.36433445682808,10.225101810855884,4.221061626430716,46.30297799091328,1.8923150104986153,0.5987695519180147,31.756982022867373
27.853434221539498,7.006201400413094,5.546344200009723,2.4201028625470205,8.084727663699343,6.606586397650435,0.19945963901949487,17.809581507400377
26.34887123476882,8.89518370029845,14.730781629723328,2.5704772127562987,48.29161598591663,5.0218677568039505,0.5388606900033209,24.181618291053375
16.83634703395752,7.419851878255211,7.261253312496719,1.5423414074474202,10.289718849471086,8.00186474413843,1.6236365103886405,89.63333018238693
15.18846866862585,7.317329040845197,8.041987196362808,2.8652110030950784,37.078305423341476,2.9842343289943285,1.7178294451284386,83.47749347546345
17.59384816334534,6.872220125831111,8.039425122550274,1.6260559813810564,27.333863244865586,2.4810945258640142,1.017825865867275,52.73608113690895
21.805898850296153,7.264010538725537,7.304166621173499,0.19634707120826156,44.22393637983796,4.6569900786739105,0.8905342737765036,65.3260312870332
15.361272816457525,8.691626904570501,5.014738220863114,1.3599930267217801,27.699662775156547,9.33926844896543,1.9579220176533854,102.29681122194064
22.482978156982682,8.990835844068119,12.293447940879965,0.031895217032953393,26.727960957815434,7.3937963351117055,0.48107285321733284,31.261822884835652
18.18823304382481,7.420773826267121,14.668454997992853,4.8917739352842835,9.772900018419994,4.7703126231362685,0.5091826374237561,13.03927304958572
21.040943617039606,7.621526577386357,7.242934832850451,4.828736049098738,8.311468102582936,5.655449527788795,0.6545476363691595,37.77960044167425
18.722530582706334,8.305177345506843,11.630471918034225,1.9757764873615251,45.82445755577571,1.7579171005938852,0.4282389047340659,18.67719746635598
15.889315190838353,8.715489451162686,12.41896326958715,3.64185427169823,16.391909942501705,9.861183067385017,0.8207946365879545,35.989415979672685
28.969066139243132,7.982610835466961,13.484253790905248,1.729030492052125,18.604112748144797,6.99766574225427,1.8305850312805323,97.8019996844371
25.272115883195216,7.478814245444573,9.226291970136092,3.3554657854298804,37.99118292141942,3.568636616170802,1.2691608971942911,73.25606540634205
12.80226351532905,7.53155460212156,8.029309056404292,4.027150215229895,16.941174121140367,6.272275547937199,0.8826984423633009,45.393362486913624
27.369359517958255,8.239045366242017,8.252951340230311,4.733781223461204,47.60312233195014,1.9853412946209459,1.875380509685308,93.37367361157521
19.748623964990273,6.508045659010697,12.126213330985127,2.00106137924836,36.89638844994001,9.692530019268252,0.1920820417040624,15.493269500594613
27.89104453788183,8.048973343649601,13.16779466505636,3.9164899147802386,29.871462128671,2.5730648909502936,0.4995247380135366,25.14220090113664
25.997105118946305,7.388732526103394,6.816139677566026,1.329642253160594,44.04475802723763,6.832272862496928,1.1751883496933422,65.96076089736977
18.50427008938467,8.48549332819271,8.709410081577651,4.951661518968241,2.480295417474138,3.209090162850374,1.2695499840670403,61.23402293243714
10.449386166402348,6.73247659955783,14.0194019674915,0.1288479938217557,12.853134609460437,7.458052443836822,0.17515926246896496,19.282812857630507
15.373547187698922,7.970505667370976,13.066935196947393,3.0176440325056046,23.251816711045496,7.991392305162529,0.8657736400235511,49.31473574406025
20.83268429321734,7.702432224715309,14.848584027624758,3.2975299082566356,11.34892697357605,7.060777560202894,1.3333925331786582,71.76397584693802
22.669564396522944,8.105813814763069,12.542482596820808,3.440227785370644,37.195259365107596,6.530495142296733,1.426334038166463,71.9338743881724
15.157753708664046,6.6621339862074205,8.931952010279222,0.6019378939454451,45.96040155268626,9.032221845568106,1.3124658147809116,74.46224293776038
12.787121481456483,7.949959468570328,10.906378339946379,4.692648917365652,21.18850599654617,1.7076403989078224,0.7090701262857566,31.625778260967515
26.69860473598598,7.903711469898809,11.610142542473202,0.905916395250414,17.10663000559475,3.9782328920217567,0.27768823483602806,16.994617037025346
29.68804361407104,7.901650236040427,5.78455816317124,3.1137670161992053,48.07753660687831,3.234587316677614,0.9115136481967347,47.3950341347392
20.513803646053717,8.008719166491137,10.444969591038651,1.1133803956154247,22.242621641377042,9.892125658588794,0.34463343099930543,23.67068068967989
13.43358571696607,8.191169843065905,12.093208284726096,1.5360820851063544,24.45242002246416,4.504508017001862,1.9004849511892674,102.95187967960942
15.446146530387379,8.512472499201925,6.673213040010603,2.732292708640622,17.582493617095267,7.593514293163588,1.0028246454429937,49.727492561201004
10.367813530949334,7.174551800320536,12.806317174255572,2.0859670928228824,45.477423650606916,7.162526474929042,0.7027924312780484,30.59330131619453
28.28597613120998,8.562623525450155,10.837727805141117,0.8011280048825314,28.447774164092536,2.9087311372963995,1.55597773512591,87.13367756340577
12.355021657802823,7.745639205658634,14.522217856975946,0.8546820121042414,38.10872935908223,3.150979121903962,1.0461023259063014,57.77398254012538
21.53032951028507,6.692645697835828,5.424222982068917,2.0907239408139984,40.590335917544316,3.5315610719773067,0.6890646456236551,38.74491599356783
15.48110441374412,6.646377323109948,7.65326137555467,3.7864148913775035,17.09245209586291,4.700145504334413,1.6427387105425233,85.33844692337748
21.083560050315867,7.335595796740152,11.01553879299824,4.489823234238942,21.684716566019002,3.1089255908547413,1.7475890869021318,92.02259985077261
23.028407767037287,8.462242442778669,7.965599122059307,0.4206383112969142,42.423588720313234,1.1768633447216303,1.3787155159484863,73.62508696744521
26.594836074144034,8.26920233685229,12.144241640712423,1.9655195377970052,18.16276758379051,8.91453751126476,0.18923240257456786,12.85716291327536
14.128425435212064,8.471537411681016,12.59005282521931,0.5012278186143831,39.696756672592564,9.690488482427957,1.176013472316411,59.3537626194219
10.219916573169609,7.793172641104023,6.025159640664745,0.08296240316298942,47.04961612872186,4.074133483284111,1.550260332794835,85.11217708490199
12.737712601376145,7.600497494888726,10.138544642067677,3.308593413219783,31.16051865340035,4.0465619148292555,0.35935572295880613,24.443722572015698
28.0003728369621,6.86863131676571,10.088905555910559,3.012247209832939,37.08136437259444,1.0638263149693388,0.5344744276307464,29.541710284597563
27.477801551250305,7.320481884023279,8.69280770215541,0.815095569074431,40.254865602056746,7.1222561949733665,1.7767406996294592,95.98159302550532
21.948262043406167,7.585048415434688,14.32924862569672,1.1690641654653207,42.25198244483212,8.428959061737658,0.13823127152084067,21.357676367767468
22.010337208673068,6.721501074199043,13.275063198732212,0.1185387682225919,19.752666892839798,2.3194747032400285,1.5301815618693544,88.05790362544593
23.30073349092511,7.051529881778028,11.972093819096369,4.174736028472019,2.5631729587999086,2.4369971443043568,1.0001692557774036,53.22480806702822
13.507425572468993,7.995563235159347,12.143266357349976,4.8734529802427575,20.093813561836978,8.11074924974294,0.948867101795253,38.222747542619196
28.288238918499196,8.339157785597974,9.617161438131191,0.677297683973454,33.68781148920449,6.5466167351873015,0.11348341174028564,18.123119528640466
18.375410497841465,8.995868778482375,14.209945210965758,1.1573760688264905,22.51751928903964,1.4037450186494531,1.6568566388363364,84.23701029316064
17.66277056498995,8.832783328358895,11.945954272532854,4.34204761973467,37.448157543019924,6.602922914160535,0.7836673112094762,32.51719141533323
20.37835410565675,8.106412998837978,12.289810616558164,4.6323189897809245,17.849121473433193,3.780259505593895,1.1274546994710315,53.94570746516483
10.9393193355011,7.55312013323518,13.616909037873452,2.098136914034052,31.737207055201477,4.318526399237614,1.386871304037753,68.22350536480111
13.325667375121588,8.090443411770583,7.7407158934219105,0.25311236134537063,9.320990242698729,7.9275827646719215,1.43499619523204,75.6814299582069
24.76067232852741,8.464129045200579,13.07070903866703,0.196959168464097,37.46847183224784,8.298416734053497,1.9163621117695373,98.2616225852157
11.655973358502528,6.795840477308468,6.95240602956492,2.8697493303450523,27.284798440651294,4.603209641558475,1.1095459111495574,59.41915164258987
22.063042189327764,7.524762224240721,8.453419522448879,1.9644755444658952,10.20321942733003,9.524376424057193,0.8594671468514123,52.99243428750907
14.906982193626419,8.599505714089043,8.356104542698427,0.14326213788827258,14.595558674890363,4.65816446156865,1.912036890334245,91.72192343685924
17.785912280839533,7.45958237983261,14.785254683891406,2.9162619615627836,37.43043542909162,7.946524317070989,1.3200094465484902,73.35306205366183
15.773874735413997,7.9296806780679665,13.565372237479268,0.05651268294511236,24.130061783076034,5.3548953810783315,0.6664856769254556,36.60385219939448
17.113454329298982,7.9694234021554955,12.011698615902597,3.936859790746365,10.80157201965361,9.077790938698756,0.34028206626678514,20.96163743873067
24.38091810368491,6.961190632834098,12.270567616153901,1.532164113516858,48.36355951851488,9.169851192851608,1.7008535527838444,91.40450590316267
15.9424343124635,7.405588604130721,10.62072794402571,0.2012900150461605,35.75625099084439,1.7867512708397548,0.788145045308888,46.05542593830126
21.328092805937942,7.336278221854831,14.47090667108519,2.9417611049157664,47.85674162698981,9.428439981792032,1.3548924705924192,70.22822224868177
19.521008043981993,6.565491771330162,9.962587528823615,1.9884220721652734,21.35525226801716,8.429813573683742,0.9945511967952064,59.660181635556526
23.273423307252962,6.560479409728388,8.805177098698945,4.869002066785748,23.755017034586025,8.121796428814001,0.4779665816105728,16.705447296247677
28.73659478649516,8.579242609189434,6.63035336931591,2.720993312518511,44.89776080925096,2.808202057169702,1.2432045563788836,69.70449199739393
24.651441944205004,7.1826770249320315,12.86205652261058,1.3761959051850414,26.252467012269232,8.246072878791985,0.2152978310062964,23.486994452176106
14.298807571815136,7.795196915597039,12.344439320755914,3.5471943231698737,35.36394559528336,8.65119461216533,0.8853506737552652,47.51337557982129
10.623662701225694,7.246813933971932,8.843550385241349,1.3574600127135565,12.608643874776499,3.6023530100873584,1.138568385360975,70.7928027016547
15.245280885996502,8.851698112788352,5.251934139592294,4.521216457037825,22.336323435132027,9.570340705260914,0.9284892508253002,40.36126690728327
21.901558614005097,7.148241897164434,13.389973277180108,1.873609852536882,6.172493290517755,1.4487413175924782,1.5224771329768827,86.41162329637558
11.028516269685007,7.574142031847337,5.114179834540736,2.749342813881026,10.299001793848085,2.349183279224257,1.6730574136360936,81.95512272514918
19.927324944024726,8.681825626211506,12.03699779629051,0.2528655191211443,0.04717076338155435,5.838230242463629,1.5653618406630383,92.3149884191385
21.936856978337786,8.604833916979523,14.70257109726057,2.1306061897611537,1.9632525824330116,6.182132240100787,0.17374460084242402,13.909143996945494
16.684877816339217,6.965253544615694,9.376613281482035,4.161817698304975,48.86419115884647,6.80635074970813,0.46884466384734713,20.060004887643228
25.418244074916437,8.506608274489276,7.349734049959528,4.02824402681671,12.117684756838115,1.152722163839198,1.1195542676011712,63.547006378250124
12.131965062675436,7.6454672168447315,12.048710100433818,1.1215927942676314,33.165535475200095,9.643300971599173,1.8761618768432224,95.1564300974206
11.502755634716175,7.707422180213388,13.171281420155852,1.1303953550528134,41.95498493998058,1.401292834607296,1.686417872599022,81.08155709978872
24.563775124072066,6.83369993103986,10.464303160778474,4.086526561066184,27.533022961828213,2.2875575745106214,1.7008155658684232,83.74548392479696
19.90982632412397,6.701503784392812,14.670352752561461,4.651992100846628,7.65722500419781,1.126130657734513,0.6760955681433822,36.502977386168
23.768047928554722,8.319848267434413,5.516687216579611,0.47680460636501776,36.40582186680832,6.101725899646852,0.9159510044495348,60.0378865895645
18.696546772074925,7.741152880888249,10.04795598304528,2.250293197131126,30.012570504979152,9.39040195528875,0.994341299900281,53.3906807054659
14.928040664782136,7.592126756537949,12.1845394732255,1.6872713948211449,36.562529467368755,6.993524494724178,0.3990060083648298,30.082063058849066
26.382046353483993,8.323770571630991,13.626404711491789,4.353442277287197,38.48733114285436,8.403917216323846,0.159029447464467,3.093608059604543
25.988317579379583,8.413782247477775,6.792556119077901,0.41762457340009385,48.770518384237256,1.1195308311272207,1.899115508974982,101.05921547548886
23.893929417088536,6.897270419173384,13.000034817636815,1.055629712790187,28.6781640013355,5.878137686317535,0.5573539127606628,34.081746415336184
15.442902744599253,8.025562873694103,10.527070757185452,3.7623416879324716,17.082055634530093,5.136066797549697,0.5559029170748995,26.4359503153343
21.804613337381742,6.838385205694214,8.965536819899633,0.2564692449060779,32.42322784501185,5.490711497987137,0.2584202021606431,21.16303492466543
17.219477938800537,8.378437715072614,6.317150285790936,2.462676903571446,3.4220354621313067,1.6499186680166915,1.8641647286931793,98.16671085327539
11.831641466532684,8.142387890667848,13.652957589089125,2.2105351733986,44.86986591607931,7.159918249623767,1.2015005183855667,59.710005339406315
28.346271509244858,8.891536552708645,6.572732081797153,1.6720058949437433,5.969050566909839,5.52898373372771,1.3673700285381725,75.53806094091965
12.736372618379228,6.672395040891053,8.097878592090993,1.972861576594619,16.392141894290912,7.886339648751376,1.8319960857998,92.86895418911246
29.00474707641605,6.642636802878136,7.900455319624369,2.649702934651165,40.787269031306046,5.367615706555438,0.7566783209115,38.18657584366662
18.920115459159113,7.205467686733,13.714140341908543,0.8068367919419156,29.865618916535592,2.3444347260378886,1.2808638911623598,70.28005023495642
13.702658576772393,7.154264209339765,11.72702994208898,2.859979391417964,19.681776013872103,6.834312586700398,0.17371896398488618,8.703895328372303
20.838018947567164,7.117446997679999,12.966813971913723,4.027161646499931,23.67178296875107,2.551477258946496,0.4548678036391457,22.708432542595084
27.458916717528165,8.76563645130259,7.50467898792499,3.800804648950795,42.72736966010902,8.851551070193334,1.6793670296708907,86.26415028139365
24.644497728191226,7.123865499623765,11.248740996069989,0.7694995234688684,17.00021930299461,6.518046151623174,1.556859877042838,86.32546002594246
26.131222957228996,7.179874315321578,10.717459831437488,0.7462473487073695,43.482484240608564,2.4148349520125882,0.766221113768579,44.63994394893375
23.175667334214346,8.39849565604491,13.32830376788271,1.3408718387245666,4.406721548834574,9.661042517330861,0.8159401927710036,54.097200584798216
23.84553129035705,7.62434960612635,14.060870604812605,1.805373631705186,38.83992186043154,5.665289170017886,1.113753423751801,56.19535428623422
26.983913031306386,8.441776392387952,5.121567714773868,2.042277907042413,42.377381652736815,1.6560860668448951,0.10045790890175565,6.452976541000165
14.99336017718372,6.663415393910963,11.740199190587926,3.398486084166726,9.090882641866937,6.641496139735605,0.5583642384722529,41.86710576766967
19.788499272862808,7.718927984183461,5.51835799119729,0.283402160829177,21.51732661861002,3.278790163115292,0.4956404363556074,26.065482101274167
14.424188836392045,6.584034000458207,10.48858665077356,0.17336352113033193,8.27498873318278,8.233241066895722,0.5759175988245505,28.105353506490392
29.75336015993294,6.656633008638386,7.876327290436782,1.9595528147195451,35.330206449710886,8.360398662095715,1.6312211008135384,91.81560664231115
28.881186793732265,8.766093633361027,8.067765995221412,3.4858184606899023,26.767388403082837,9.810526202691957,0.631380327438242,24.48968941882689
10.788536227370118,6.848113427793988,8.529585034523565,0.9671767147824128,31.76616733541605,5.516825779220533,0.4638905118952815,25.026280490452805
24.11150345031377,7.831051705688043,11.212924490496102,3.2075224062812584,9.824348347810558,5.094611917549634,1.0581005755067598,66.69514452135127
28.504966348313317,7.527739006501767,8.340499656687692,1.2991406897014972,10.587293102620976,7.781280449018325,1.7447255691081907,87.13290730107107
13.61150690254667,7.368358315647106,12.326990505902804,4.4304305440675815,2.074866275495318,2.192235907077339,0.5585644372912497,15.706388519678317
21.358904611052587,8.749583364218182,9.045273855738696,4.4784497213330825,16.103376759786485,5.922239624138117,0.2492188613063175,4.224863767324733
28.309765951760838,6.554558491938724,5.683532003099586,1.4864360214066323,27.987233066683746,5.9162284011776585,0.7771689981143629,50.00701189078798
10.678919571715976,8.159474215438973,12.837598424841072,1.1499687698162027,42.89674569986644,1.8052581052934848,1.5205384666734578,85.12206495045255
23.9484053449368,8.908486085533877,7.85758324592706,2.0565198603311563,33.346372372934034,4.761856769562222,1.14631203492011,59.3956562931171
15.946980147451015,7.9004204586546045,9.327668795992626,1.2026579259007435,21.76981616998757,8.679563187104819,1.65190740219126,90.25574408120069
28.487923907530607,8.84205615508273,11.854438832219016,3.361919216458518,47.65600571970689,8.705382597951942,1.9232250804575446,107.30595716622312
29.421164903307357,6.630644698215059,8.32456157148712,4.130323422741427,35.96226002879159,1.8931389842771291,1.6060587058280724,91.47028230335954
28.885329782268677,7.546983297685403,5.5658565614671565,3.365460654556085,46.5082601431275,1.8164879447304778,1.2472258498031314,64.1774650221192
19.484284333149276,7.150394477405128,8.739210470128135,4.121752236246747,26.379398663608285,3.3642592930174176,1.037349017299523,39.709715198103126
27.240853019786268,8.327052412451824,14.444485826943033,1.9849608110373707,12.94521373965698,8.872894562985941,0.17613126406170668,11.793400040286649
26.890987970701406,8.953242726243117,11.41734397298558,0.7815848535443043,2.6413343182360993,2.1601232656614906,1.9702117597466784,105.16416249137656
16.382009464865114,7.14132515611062,11.71479148667207,3.6897547369879606,36.30424257419252,7.479971223647016,0.8286141328925807,40.01406432455511
26.57830948301355,8.135436503685186,11.322821536376399,1.8023725257077694,6.065149900276706,1.910490576517929,0.38923360644204696,25.155695417822557
